11000011000010010000010001010101,1,1
11101011001000000000001011000010,1,1
10110111101001100000111100100000,1,1
01001111001100010011011100010100,0,0
01001010011100010001011011111111,1,1
10111010011111000011011100110100,0,0
11100011000001000001111001011001,1,1
11111110010001100010011001111100,1,1
10101001111001000000100000001101,0,0
11010010110011100100110100011110,0,0
01000011110100100001101000001010,1,1
01010011100100110000010001100101,1,1
01010001010111000000110110111000,1,1
10101101111101110010100010011110,1,1
10100110110000000001100111001010,1,1
11111110000110101110111100000011,0,0
10001001000010100100001110011101,0,0
11011110111011011001110010100101,0,0
10000000111100010100110110101100,0,0
11101111100100010010101000011101,1,1
11110001011111010000000110110111,0,0
10101001111110011000111101000001,0,0
01101000001010000010110111101001,1,1
11110100000001011000010000011111,0,0
00110100110001000010100010001110,1,1
10000010110010110001000101001101,0,0
11011100100010110001011001111100,1,1
00110111000000110001001100010000,0,0
11010101000011100100001001001110,0,0
10110111100110000000000100000001,1,1
01100001001101110011001011011011,0,0
10001011011100100000100110000111,1,1
10100111000011100000010101011011,1,1
01000110101100000000111101100101,1,1
01000010010011000001111100100111,1,1
00010101111101010000111100000001,0,0
01010110010100010000100000111000,1,1
11110011110111001110100100100111,0,0
11011111110101110110011010011011,0,0
01011111101010100000011000001110,1,1
10011000101011000001101110001100,1,1
10111000011110100101101001001111,0,0
11011001111010001001011110011100,0,0
10001001010111010010100011110000,0,0
10001010010011010001100011011001,1,1
11100010000100000000001011101011,1,1
11111010001011011011001100111110,0,0
01010011001110000010100111001100,0,0
10111010101110001010101111100101,0,0
11110000010001110001111101101110,1,1
01110001010000010010000111001100,1,1
01000100110100100100001110100011,0,0
10110110000101100001000010000100,1,1
11101100010001100000011101100001,1,1
11110101111011101000011000011111,0,0
10111000010101001010001101010101,0,0
10011010010100110100011101000110,0,0
11110010010011010010111101000100,0,0
11110111001100010000001010001101,1,1
10101011100010010010001110111100,1,1
10001101101100010110011010011011,0,0
11100111000100101001110001011111,0,0
11111010001100100101111001010110,0,0
10101100101011010000011001111101,1,1
11100111001100100010000010010100,1,1
01001100011101010000100110101101,1,1
11000011011000100001100100110111,1,1
11010110101101000011111101001111,0,0
01011011000001000001010011000000,1,1
11110011110111111101111010101011,0,0
11110010111010101011110101011001,0,0
00111101000011010000101010110001,1,1
01110011011100110011000001100000,0,0
10110001100101000010001001100001,1,1
01101100100101100001010011010111,1,1
01110110000101000001110001011110,1,1
01000111010001110010000011100110,1,1
10111111000010000111001001011110,0,0
10101110100110000111010010000101,0,0
11110100010100000011110100110000,0,0
11101111001010011010001101010001,0,0
00110111000111000001100110010011,1,1
10001101111101100111010011001000,0,0
11110011000001111001011111000010,0,0
10110111100110110000111001000111,1,1
01100010101100010001110111001111,1,1
10000001010110100010010100011110,1,1
11111100001101000010001100100011,1,1
11001000100100010010111111000111,1,1
01011001110000110000000101001001,1,1
11110111010101110001100111000010,1,1
10000110001010100000000100010111,1,1
11100101101111000100010111111101,0,0
01111111101001100001010011001011,1,1
10110000010100000001100000100000,1,1
01001001101011100000100111110100,1,1
11101110101011110000110100110100,1,2
11110101100001110000001010110111,1,1
11010101101101110001001101010110,1,2
01000001101010010011110001111000,0,0
11001011000101110010111110001111,1,1
01011100001001110101101010111011,0,0
10111110100001111011001010110101,0,0
00100101101010110001010111010010,0,0
10110101101000100011101111001001,0,0
00111000000100010001101000001010,0,0
10101111110111101010000101100010,0,0
11110000101101010111010111000010,0,0
10111001000100100000000111111110,1,1
10101111000101110000111110001100,1,1
10110011011011100010011110100010,0,0
11001100100110110001100100100110,1,1
11110011000101100111011101000110,0,0
11100011101011100000010101110100,1,1
11001001010101100000010110000110,1,1
11111011111001100001001111100111,0,0
11000010101110011011000100011100,0,0
01001001011101000010110110111010,0,0
01100101010110000010010110100000,1,1
01110110101001100001001010110101,1,1
01000000100110100010011010000001,1,1
11101010010000100000100111110011,1,1
11111111000000010110101001101100,0,0
10010111001101110101001010010100,1,1
11101110000000110101101101010010,0,0
11001111101101111010100110110011,1,1
00100101110111010000010011011000,1,1
11100010111001010111011011010110,0,0
10100000000110101000100000010011,0,0
00101000110111000001010110110011,1,1
10111001110011110111110011100110,0,0
11110100110101010010101100011001,0,0
11100011001000100010000000001001,1,1
01101101011000010000011101011000,1,1
11100001010001010000110011001000,1,1
11110111111110110111010011011001,0,0
00011111001111010000110110111110,0,0
10001000000101000110010001001110,0,0
01000010100110000001000100001011,1,1
11100010000001000101110010101010,0,0
10011110001100000010110101100110,1,1
11111000001001000010100110101011,1,1
11000100001010000010110011100000,1,1
11000111101010111000111101001111,0,0
10100001010111010101111111000011,0,0
11010011111100100000100110111001,0,0
10110001100011000110000001110001,0,0
10101110010100000110110001101011,0,0
01011010001101010001110000011110,1,1
10111000100110001010101000010011,0,0
10111000100001110001110100010100,1,1
11111001110010001001010001101001,0,0
11001111100101100100110010000101,0,0
10101101101000110000100110110010,1,1
11011010011000000001000000111110,1,1
11011101101000100101100001101011,0,0
10110111000001100011011100001101,1,1
10011010010100100000111000101110,1,1
10011000000010010001100110001011,1,1
01011001000001000001110100001010,1,1
10111101000000110010001101010010,1,1
10010011010100000001001000111101,1,1
10110010001000110111011010000000,0,0
11001001000101110010101011100110,1,1
10110001000101010001011001010110,1,1
11100001111000100011110000100000,0,0
11111011110001000000101111101101,1,1
10000010100101110100001100110000,0,0
11101101010100100010010011101111,1,1
01100001101110010001010001000000,1,1
10001101011110110111100110001001,0,0
11111000010010010001010111010011,1,1
10101100110111010000011011111000,0,0
11000011100001010000100110001110,1,1
11100111100100010000101001000110,1,1
01111001000000110101101110001101,0,0
01001011100011100010011000111010,1,1
01011100000011000001101101110101,1,1
01111000110101110100001000110011,0,0
11000101010000100011001000011101,1,1
10000011101111100100000000110100,0,0
01000110011011000000100000100000,1,1
01110011011110100010111100100010,0,0
10110111000111100001001101000101,1,1
10011011111101100110101000101001,0,0
11111000101000100011000111101010,0,0
11001011101100000110101000110110,0,0
01111010011011100000111010001000,1,1
01010011110001110000010000000011,1,1
11011010110011100001101101001110,1,1
01001101100101110001101001011101,1,1
10001011101110100001000110011001,1,1
01110100110111100011100001110111,0,0
00110101100110110000010100010011,1,1
01100110011101010000110101000100,1,1
10001101001101100001010100001100,1,1
10001111010001100000010101111010,1,1
10010000100001000000111111001101,1,1
10000011100111010110010010001001,0,0
11000001000100100001110100110000,1,1
10101011100010000010101101000111,1,1
00101100101110000001011010110001,1,1
11010100011000100001111110001011,1,1
10111001010111111000101001100110,0,0
11110011000100010100000111111101,0,0
10001111010001110000110011100001,1,1
11010000111011000010100100101001,0,0
11110011000001100111010101001011,0,0
10100100001101000001101100100001,1,1
01001110111001000100011000001011,0,0
11100110010010000001001110111001,1,1
10111110101010000100001000110111,0,0
10101011011111011000011101100010,0,0
11100101011010110011111000010100,0,0
01110000011001110010111011100011,0,0
11111100100101010011101101111000,0,0
10101001101100011000010001101100,0,0
01101001100000010001010011101011,1,1
01100011010010110101011101100110,0,0
10010011000010110001101011000101,1,1
01101100010010110011011000000001,0,0
11110100010011110001000010111010,1,1
10001000010100100010111011100000,0,0
01111010111001000011010110111001,0,0
01101100000001100010100010010001,1,1
11111011111110010011101100000110,0,0
11110110111101111000001011001010,1,1
11111111000110110000011111100011,1,1
10010101110101000100110111011110,0,0
10100001011111010011111100100101,0,0
10100000000000100001001011000011,1,1
11011011001000100100001101001010,0,0
11001110010110011010110000000110,0,0
11001101000001000000110001011001,1,1
01111111000010110000011101001011,1,1
11000011010110010000001101000110,1,1
01111000101100110110111111001110,0,0
11110010010101110001101010101011,1,1
00110111010101110001011000000011,1,1
00101001010111100010000011001111,0,0
11001010001101110011110101001001,1,1
11101110011100100000101100011111,1,1
10110101010100110010010001111010,1,1
00101011111010000010000000110010,0,0
11110011010010100111110010110111,0,0
11010101111101110101001010001010,1,1
10111101000100110101111110010000,0,0
10111011111010011001010001101101,0,0
10011110001101010001101100100111,1,1
10110010110011010001111010000000,1,1
10100111000101000110001111001101,0,0
11100100001101010001011111101111,1,1
11001000010100000000010101111110,1,1
10110010101100110001110101110100,1,1
01101010100100110010000010000000,1,1
11100101001110001000001100000111,0,0
01110110111001110001000101010110,0,0
10000000001000010000011100000100,1,1
11100111001111010011010001010100,0,0
11100110100000000000101000111000,1,1
01100000010101010011010100101111,0,0
01011000000010010010110101001101,1,1
01100010101101100001010111000011,1,1
10010110101010001000101111101100,0,0
01011011111010000100110000010110,0,0
11101010000001110000111111111011,1,1
11110000010100111011110101110011,0,0
11011010011100010100001001101011,0,0
11000110101010110000110001100101,1,1
01111111110001100001001001010010,1,1
01110110100111110101001101101010,0,0
01111001010100110000000100100100,1,1
10111000010100010000001010010111,1,1
10000100110111100011100010001100,0,0
10010001001011000000110010110011,1,1
10000000100100110001011011100101,1,1
11100010100001110110100100110010,0,0
10011000111000000000110100111101,0,0
11011100100010010011101101011100,0,0
01010110110100000000111110000000,1,1
10100000111010010001001011110100,0,0
01101000110001110010000110010000,1,1
11010000111000000111101011001111,0,0
11011010010001010000000100011001,1,1
11101000110010000100101001111111,0,0
10101000111000101000111010110110,0,0
11111000010010110001010010010010,1,1
10100111100000100010000000010100,1,1
10110011011001010100111010110001,0,0
01001001100010010001101010100010,1,1
11111011001001010001010100111001,1,1
10101010101100011000010110000011,0,0
01000101100000010000010111111010,1,1
10111001011010100000011100101110,1,1
11100100010100100111011110010011,0,0
11111110101100111000010111010000,0,0
00101110110110000001011010110000,1,1
11101010110011100010010011010111,0,0
01000001100100100000000111001000,1,1
10101111001100000010001101010001,1,1
10100010001000010110011000010011,0,0
11110101000001000101101110101101,0,0
11100001011011100110110010011001,0,0
00110011010010000000010001001101,1,1
10110010111010010001001110010001,0,0
10110101010101000001111001000001,1,1
10101001101101110111111010000001,1,1
00111100000111010001001101110011,1,1
10100000101100110001010001111001,1,1
01100100001110110000011110100101,1,1
01010100100001110011010110000100,1,1
11111110010001001011110101100100,0,0
10110010100011110000100001111110,1,1
01001101011001100011011011111000,0,0
10101011001111111000000100011011,0,0
10100111111101101001110100011101,0,0
11110001001010110101111101110000,0,0
10011011010001100010100011100001,1,1
11010101111101111011101000001001,0,0
11111010010010101011101001011100,0,0
11010100101110101011111010001010,0,0
01111110000100110110101101000111,0,0
01010000100001110000000110001000,1,1
11111100100110110000100001000010,1,1
11110000110001000001010011011011,1,1
01001101100100100010100011100010,1,1
11001000110101011011010111011101,0,0
00111110000001110000110110100000,1,1
11010110110011001011110100000100,0,0
11010110101001100101101101101110,0,0
11111110001011100001100011000100,1,1
10011111001011110111111011101010,0,0
10110000001010010010100111101111,1,1
10101010010101110001101100111001,1,1
10100011100101011000001110010110,0,0
10000100001101010000011011110000,1,1
10111111101010011001100101011001,0,0
11111111010111111111011110010111,0,0
11001011101001101011010110000111,0,0
11001111000001100010100100110011,1,1
01000111001100010010010011110110,1,1
01001100100110100000011101011001,1,1
01111111100101000110111001000011,0,0
10010110010001100110100001000111,0,0
01010101100111000001101001110110,1,1
10110101110000100110010000101011,0,0
00111010011001010010000000101011,0,0
11010111000111110000011000001001,1,1
01110111011110100110001100111011,0,0
01101101100001000001101110010111,1,1
11111100101100001011011001101101,0,0
00111100001000110011000100001110,1,1
01110000001100100010011001010000,1,1
11001010001011000001100111000000,1,1
10111011100010110001010000011100,1,1
01101100100101110000100110111111,1,1
10101101001010100100110011110010,0,0
11100001101011011101100001111100,0,0
01010101100010100001010100010110,1,1
11000001000101100000110100100000,1,1
11101110101111110001000011101001,0,0
11001101001100110000000101001011,1,1
10000001010110100001010010010010,1,1
00110100101011110001111110000000,0,0
11010110000100100010101100000100,1,1
00101110001110010000001110101011,1,1
10101000000100000001011010000011,1,1
01100010100000100011001001000000,1,1
01000110011011010000011011111101,1,1
01101101011000110000110000001100,1,1
01010110100110010010000101110101,1,1
11101100000011110000111111011101,0,0
01100111100011010001001011000100,1,1
01110100000011110110100100111010,0,0
01110001100000100101100001011000,0,0
10011111010011001001100110001011,0,0
01100110001110010001101001101101,1,1
10100000010111110011101011001101,1,1
11011111111110111100000101000111,0,0
10111111100110000000011001011010,1,1
11010001001101101001001000100011,0,0
11110101101101100000101000111001,1,1
01010100111111100001000010001001,0,0
10111010000111000001101000001110,1,1
11001000101100000000010001101100,1,1
11111000111110011110111010101101,0,0
10111111000110100001100111101011,1,1
11100101000010111101011001110100,0,0
10010111111000100011001110100000,0,0
01110010100101110011111100111001,1,1
00111100001101010000101010001011,1,1
11101100110110010011000111101110,0,0
10011011010010100010000011110001,1,1
01101101100011000000011101000001,1,1
01101101010111000000011000011001,1,1
10111111000011100010100111011111,1,1
10110011110001001010110111011100,0,0
10110111000100110110111110000010,0,0
01111111110101000001100000110111,1,1
11011111110011110100101000101011,0,0
11000101001100110001100000010111,1,1
11001001100011110001001000010000,1,1
01110101010100000010001001111001,1,1
10001100010100100101111011000100,0,0
11101101101000000000101101101101,1,1
10110001101011110100010010000110,0,0
10101101111001111000000101101110,0,0
10111011000100110110111001110011,0,0
10001011100111000111111010101100,0,0
11110110100100110010100101000010,1,1
10011111101110101001000111010010,0,0
11001111011101110010100100111011,1,1
11100001010010000001011110010101,1,1
10001101001001000100100000100100,0,0
11100011100100010001100010000101,1,1
10000111101111110010001111101010,1,1
10110001000110011001101001010111,0,0
11010100100101000101111110111011,0,0
11110100001001111011100111100011,0,0
11101000100010000000111111100111,1,1
01110101001011110101011111001101,0,0
11110101001101000010000000100011,1,1
11111011101111101110100100010010,0,0
11110110010101010000100011101110,1,1
10100001100010010111001010001010,0,0
10110001111000001001011001010110,0,0
10111110010101000000100110111100,1,1
01010111011001000000001110011011,1,1
10101110000100110000001010010100,1,1
00101010111011100000101101010100,0,0
11110100000001010011010011100110,1,1
11111101110110011000011110110100,0,0
11010101011101011100000101111110,0,0
11011111111000100011111001011111,0,0
11011101011101100000110010110111,1,1
01110011000101100010010111100111,1,1
01110100001001010001001110001110,1,1
11000100000100100000110000010111,1,1
11110001011111101000100010110010,0,0
01001010001010110000111010101010,1,1
01000111001000100011010111100001,1,1
01100000100000000001111001111010,1,1
10010001100110100001100100001110,1,1
10110101010100010001101001010111,1,1
01100011001011000001100110110001,1,1
10001101100010010010110100100111,1,1
00110101000001000010010010100000,0,0
11111110000001110011010100011000,1,1
10001101001011010011111110101110,0,0
11111111101010100110111000001001,0,0
11110011110010011100000110001011,0,0
10111101110101010101011000110111,0,0
10111110100101110001110010001010,1,1
10110010000011110011001101010010,1,1
10100110001101100111101011110100,0,0
10100011100000100111011110001100,0,0
10001000010011000100001110011000,0,0
01000001010110000000011110001000,1,1
11111100011011000100110110011000,0,0
11100001010101010100010101011010,0,0
11111101000001111010010001001111,0,0
01000100111001000001111111110100,0,0
10011001010011010001100010010110,1,1
00111010001101000010101110001000,0,0
11100001110100111010000111101001,0,0
11000011010100000110101111110101,0,0
00111110100011100001000010011111,1,1
10100001011011100000100100110011,1,1
11111001011010111000100000010111,0,0
11001011101111001010100110100001,0,0
11011000100011010000001101010001,1,1
10000010001110110001001000111110,1,1
11101101111010101110110110110000,0,0
11010000100110110101001101000101,0,0
10101110010000100110101000011011,0,0
10010000101101000100110110001011,0,0
11001011101100100010001000100100,0,0
00111100011100010010100100101100,0,0
00111010010001110001110000110011,1,1
01011001010001110011110010101110,0,0
01110101010010010001101000001011,1,1
11111110110010110101111110110001,0,0
11000010100101001001111100001000,0,0
10101001100111100100001001000011,0,0
11101001101010110000100010000101,1,1
11100000110110011010100111010111,0,0
10100101000010110001010010001101,1,1
10111001001001110000101001010101,1,1
11101111011100001101010010100011,0,0
10000100000011110001101101001101,0,0
10010011011000100000011100011100,1,1
11000101011101010010010110110100,0,0
11000010111110111011110000011010,0,0
10111000000110010001110010101010,1,1
11001010010010000001001101010100,1,1
11000111011101011001100000001000,0,0
11001010101010010011101110011101,0,0
01111010010101010000000100001010,1,1
01011000001101010101000101011110,0,0
01100010010101010011000101110011,0,0
10000000010110110010001100111110,1,1
11101010101011001100101100011000,0,0
10010101100101010010011001100001,1,1
11100100101001010100010101010000,0,0
01101011100000000000101001011010,1,1
10010110010100010010001100110001,1,1
01011011011111100010000110101001,0,0
10110111110110101010110001000101,0,0
10111000011111001000101011001000,0,0
01110001001100110011100101011101,0,0
10000110100000100010000111010001,1,1
11110110010100100100001001110000,0,0
10110111101010011001001000111011,0,0
11101101001111011001010101001101,0,0
11010110010001111010101110001110,0,0
11010000011101110000001100011111,1,1
11011000000110010011010000110010,0,0
11111000100111001001010101000110,0,0
01001011101101100000011011101110,1,1
01111011001000010011000110100000,1,1
11101111110110011011101110110010,0,0
01010011001101010000001000111110,1,1
11000011001001110000011111110100,1,1
11110110000101010011000110110111,1,1
11100011101011110000111011100000,0,0
10111000000011010010000111000111,1,1
10000001011001110001111001100110,1,1
10111001000001010000010000100101,1,1
11101110010000100110110001010010,0,0
11011001101110000001001111111001,1,1
01010110000000100001111011000000,1,1
10001110000000110011100101000100,1,1
10001001101101100100101100101001,0,0
11001111101101110010111001100111,0,0
00101101100111010001001000111111,1,1
11011100100011010000101000100010,1,1
10101000110001010001101100000110,1,1
01011001111101000011011100100001,0,0
10011110001110010001010010101011,1,1
11100111010100010010001100100000,1,1
01111101100011110100110000110001,0,0
01011010101010110001110000011101,1,1
11000110110000100001001011110101,1,1
11001000100100000000010111101111,1,1
11001101100010010010010110010101,1,1
00110000110010010000100101001101,1,1
11001111010110100000111000111110,1,1
10110100100110010001010110010011,1,1
01001011101100000000100010111001,1,1
01110110001010100001101101110110,1,1
11011000100001110111111011011101,0,0
11011011010001010000010011000010,1,1
01010100110000010010110101010100,1,1
11000010010001010001011011000011,1,1
10110111110010100011000001011011,0,0
01110101101001010110111011111010,0,0
01011001001101100001000011000101,1,1
10011000011111101000101011101010,0,0
00111100101111100011001110010000,0,0
01111011100101110011001011001100,0,0
11100001001001010000010110111000,1,1
00110001110001000001101001110110,1,1
01000000111110010010010111110011,0,0
10100100000100010000001001001011,1,1
01111111100110010001100111111111,1,1
01110110010101100001000100110110,1,1
10001010101001100000101010101111,1,1
10100010111100110101010100010110,0,0
01100001001000000001111111000010,1,1
01010001010000010000011010011011,1,1
01000001101101110001001000010011,1,1
11000111010011010100010101101011,0,0
00110000100101100010101100110101,1,1
11001001001010100010111100111001,1,1
11111010010000100001011011001011,1,1
00100001011011000001110100000010,1,1
10111001111010110001011101000001,0,0
01000101100001100011010101101101,1,1
10100000010010000001011001001111,1,1
10111001000100110000111111010101,1,1
10010111001010000000011000011001,1,1
11101110010100010001111010111010,1,1
00111110001010000000111011110010,1,1
10000100010011100010100101101000,1,1
01101000011110100001001111100001,0,0
01011101011100010000101011000110,1,1
00110010101011100000111001011111,1,1
01000010101011000001010101110111,1,1
01011110101011100001001110001110,1,1
10110001110101000101110001000100,0,0
01001110000111010010010001000010,1,1
11000111001110011001110010010011,0,0
11001111101000100100101100001001,0,0
10001111011001100010001100110101,0,0
11001011110011100001001001110111,1,1
11110011011100001110010010101101,0,0
01101110011110010100000101001100,0,0
10110101101101001000011111001100,0,0
10000000001001010001110101000110,1,1
10100110011010011000101111111011,0,0
11011001111011111001000101010101,0,0
10000100011001100000110011001101,1,1
11001000010100000010010100110010,1,1
11010100100000000001011000001000,1,1
10101111000101100010100000100001,1,1
01001011101101100001001010110001,1,1
10000110101100100000101100110001,1,1
11000100101011000000100000000010,1,1
11010011010100110101110101010100,0,0
11011111011001011001111110110101,0,0
10001101010110110000000100010100,1,1
00110001010110100001100100001000,1,1
11101000100111100000010011100101,1,1
11111101011101011000110101011110,0,0
11001111001101011100110100001101,0,0
00101101010101110001110011011110,1,1
10011011000001010101011100100101,0,0
11010011000101100101101111000110,0,0
11010111000101110111000011001010,0,0
11110100000011111101010111110101,0,0
01100011010110110000010011001110,1,1
00110110001011010001000101101001,1,1
11111111100110110010000001011100,1,1
01001101100101100001000100111011,1,1
01000100010100100000001010101001,1,1
10101111000101010001110101010101,1,1
10111001111110011010110001000100,0,0
01000010100011100001011110010100,1,1
11001010111010011000011011011100,0,0
11011001100011000001010101001100,1,1
11111000100011010101100000111011,0,0
00101001010111000000110101001101,1,1
10011000010001100010111000000010,1,1
10001010101101010001100010010010,1,1
01110010110110110110010011111011,0,0
10101011011110110001010111110010,0,0
11100111001100011101100100101011,0,0
01100010100010100001111110111111,1,1
11101010000111110000011111000101,1,1
11011101110100001011100100110100,0,0
11111000000011010010011011100101,1,1
10000110100101110111000000101011,0,0
10100011010010110010110011011100,1,1
10100000001011000000110010111111,1,1
00111100001101010001011110011110,1,1
10111101100011000001001000101000,1,1
01110011110010000001000100111101,1,1
10110101111000111001010101010101,0,0
10010010000010010001000011101111,1,1
10000000100101110100111010001111,0,0
10110100110100100000101001110011,1,1
10010011101000000010110110011011,1,1
10101001110110010001001010101011,1,1
10111100011100110110101110110100,0,0
00111110001010100001100111010101,1,1
00100010111101000001001100011010,0,0
10100001000001010111111110111000,0,0
10111110100100100010010000110010,1,1
10100101100101110001110000000111,1,1
11110101000110100001010000000001,1,1
10011101010001011001000110011000,0,0
01101000000101010001100101101000,1,1
01111011010101000001000101110011,1,1
11000111101110100100001110101010,0,0
11110101000001110111111000111010,0,0
11111101110100011001101011000001,0,0
11010101110000110101001100011011,0,0
11101000101111111001111000001101,0,0
11111110110001010001001100010110,1,1
00111111000110000011000001000010,1,1
11001010110001000100101000111111,0,0
10010010000000010010100011010001,1,1
11111010010000010001101010110110,1,1
11000011101110000000100000100011,1,1
01001001001001010001010100101001,1,1
10011101101101101001010000110100,0,0
10101111000001000011011101111001,1,1
10101010010010100001000101011010,1,1
11010111100100000001010001111101,1,1
11111100001000100010011011000010,1,1
11110001001110100000111111110011,1,1
10001110000101100001011010100010,1,1
10101110001011010110101100000010,0,0
01111100010101010011011001111100,0,0
01100111111110100000110000110101,0,0
11010001010000100110000111011010,0,0
11000010000110000001000000100011,1,1
11110100100011000100101111111001,0,0
01011111000100100011001010000100,1,1
11011010000001000001001100011110,1,1
01111000010101100010010100110011,1,1
11100001100011110010000010101110,1,1
01011101011000110000101001001101,1,1
10101101000011000010101001111000,1,1
10111101111011010011101001101110,0,0
11011000110011000100101010010110,0,0
00101011001110010001010000101001,1,1
00111010000000110010111100110001,1,1
01001010110000110010000001101000,1,1
10110010011101011010100001000011,0,0
11101110101001101101000001110111,0,0
01010011100011000000101111010110,1,1
00101010111111100010101000010110,0,0
01010011010001110010110101011010,1,1
10001000001011000001101010010010,1,1
11001011000001100000110101011100,1,1
01001000100100110010010110010001,1,1
10111111110111011001001000010101,0,0
10001111011101010101010101010110,0,0
01101010010100010001001110110000,1,1
10110101110001000001100001010100,1,1
01010011101001100010000111100010,1,1
11010111101000110010001110001111,1,1
10110101110110010001010010100000,1,1
10111001011100011000000100111111,0,0
11111000000100000001001110110111,1,1
10010110110000011001001101110000,0,0
01111000110110100100100001110111,0,0
10001111100101000000011100011110,1,1
11100010010010011100101001010110,0,0
10110110101011111000001000100101,1,1
01011101001100000011000110000100,0,0
10101111111100000110011111110111,0,0
10011111011001000010011001111101,0,0
00110000111000000001001000111010,0,0
01011010100000000001110001000100,1,1
00111010100110100000100011011110,1,1
10011100010010100101010100111100,0,0
01011101000110000001101011000010,1,1
01001000000100000010111001110011,1,1
11101101000001010000100100010100,1,1
11000000000010110010001000001010,1,1
10100100100101100000001010000100,1,1
00100010011001110000111001011011,1,1
10001101011000110001100111010101,1,1
11101111100011111000100001111110,1,1
